"nightuid","endDate","tagID","trapCoordinate","iButtonLabel","link"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.L6305","C8","417","d2e54788-78a4-4815-9899-3d84e06dfa4dC8"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.R6300","H4","342","d2e54788-78a4-4815-9899-3d84e06dfa4dH4"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.R6303","H6","384","d2e54788-78a4-4815-9899-3d84e06dfa4dH6"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.R6302","A8","346","d2e54788-78a4-4815-9899-3d84e06dfa4dA8"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.R6311","A5","405","d2e54788-78a4-4815-9899-3d84e06dfa4dA5"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.443355","D6","455","d2e54788-78a4-4815-9899-3d84e06dfa4dD6"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.R6304","J6","490","d2e54788-78a4-4815-9899-3d84e06dfa4dJ6"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.R6301","H10","389","d2e54788-78a4-4815-9899-3d84e06dfa4dH10"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.R6309","B10","369","d2e54788-78a4-4815-9899-3d84e06dfa4dB10"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.R6297","D9","454","d2e54788-78a4-4815-9899-3d84e06dfa4dD9"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.R6312","B1","484","d2e54788-78a4-4815-9899-3d84e06dfa4dB1"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.L6070","C6","347","d2e54788-78a4-4815-9899-3d84e06dfa4dC6"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.R6295","E3","439","d2e54788-78a4-4815-9899-3d84e06dfa4dE3"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.501151","I6","312","d2e54788-78a4-4815-9899-3d84e06dfa4dI6"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.R6310","J7","499","d2e54788-78a4-4815-9899-3d84e06dfa4dJ7"
"d2e54788-78a4-4815-9899-3d84e06dfa4d","2024-07-10T16:00:00.000+0000","NEON.MAM.D02.R6133","A3","339","d2e54788-78a4-4815-9899-3d84e06dfa4dA3"
"dbd806b9-a2bf-45f0-8d61-41b46936042d","2024-07-09T16:00:00.000+0000","NEON.MAM.D02.R6133","A3","377","dbd806b9-a2bf-45f0-8d61-41b46936042dA3"
"dbd806b9-a2bf-45f0-8d61-41b46936042d","2024-07-09T16:00:00.000+0000","NEON.MAM.D02.443355","C7","403","dbd806b9-a2bf-45f0-8d61-41b46936042dC7"
"dbd806b9-a2bf-45f0-8d61-41b46936042d","2024-07-09T16:00:00.000+0000","NEON.MAM.D02.R6303","F8","337","dbd806b9-a2bf-45f0-8d61-41b46936042dF8"
"dbd806b9-a2bf-45f0-8d61-41b46936042d","2024-07-09T16:00:00.000+0000","NEON.MAM.D02.R6301","G10","318","dbd806b9-a2bf-45f0-8d61-41b46936042dG10"
"dbd806b9-a2bf-45f0-8d61-41b46936042d","2024-07-09T16:00:00.000+0000","NEON.MAM.D02.501151","H7","348","dbd806b9-a2bf-45f0-8d61-41b46936042dH7"
"dbd806b9-a2bf-45f0-8d61-41b46936042d","2024-07-09T16:00:00.000+0000","NEON.MAM.D02.R6300","H2","353","dbd806b9-a2bf-45f0-8d61-41b46936042dH2"
"dbd806b9-a2bf-45f0-8d61-41b46936042d","2024-07-09T16:00:00.000+0000","NEON.MAM.D02.R6302","A8","488","dbd806b9-a2bf-45f0-8d61-41b46936042dA8"
"dbd806b9-a2bf-45f0-8d61-41b46936042d","2024-07-09T16:00:00.000+0000","NEON.MAM.D02.L6296","B9","490","dbd806b9-a2bf-45f0-8d61-41b46936042dB9"
"dbd806b9-a2bf-45f0-8d61-41b46936042d","2024-07-09T16:00:00.000+0000","NEON.MAM.D02.R6297","E7","362","dbd806b9-a2bf-45f0-8d61-41b46936042dE7"
"dbd806b9-a2bf-45f0-8d61-41b46936042d","2024-07-09T16:00:00.000+0000","NEON.MAM.D02.R6304","J5","347","dbd806b9-a2bf-45f0-8d61-41b46936042dJ5"
"dbd806b9-a2bf-45f0-8d61-41b46936042d","2024-07-09T16:00:00.000+0000","NEON.MAM.D02.L6070","A5","405","dbd806b9-a2bf-45f0-8d61-41b46936042dA5"
"dbd806b9-a2bf-45f0-8d61-41b46936042d","2024-07-09T16:00:00.000+0000","NEON.MAM.D02.R6295","F5","339","dbd806b9-a2bf-45f0-8d61-41b46936042dF5"
"dbd806b9-a2bf-45f0-8d61-41b46936042d","2024-07-09T16:00:00.000+0000","NEON.MAM.D02.L6305","B10","493","dbd806b9-a2bf-45f0-8d61-41b46936042dB10"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R5674","A2","334","fae11896-0026-430d-895a-fbda05f90348A2"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R5668","H6","318","fae11896-0026-430d-895a-fbda05f90348H6"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R5663","C5","337","fae11896-0026-430d-895a-fbda05f90348C5"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R5671","E2","323","fae11896-0026-430d-895a-fbda05f90348E2"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R5665","B10","370","fae11896-0026-430d-895a-fbda05f90348B10"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R5658","E1","319","fae11896-0026-430d-895a-fbda05f90348E1"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R5659","H8","364","fae11896-0026-430d-895a-fbda05f90348H8"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R5669","F10","352","fae11896-0026-430d-895a-fbda05f90348F10"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R5655","F4","320","fae11896-0026-430d-895a-fbda05f90348F4"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R4480","G4","335","fae11896-0026-430d-895a-fbda05f90348G4"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R5672","F9","361","fae11896-0026-430d-895a-fbda05f90348F9"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.L6065","A10","392","fae11896-0026-430d-895a-fbda05f90348A10"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R5673","J3","359","fae11896-0026-430d-895a-fbda05f90348J3"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R5666","A3","301","fae11896-0026-430d-895a-fbda05f90348A3"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R5667","I3","350","fae11896-0026-430d-895a-fbda05f90348I3"
"fae11896-0026-430d-895a-fbda05f90348","2024-06-06T16:00:00.000+0000","NEON.MAM.D02.R5664","G7","396","fae11896-0026-430d-895a-fbda05f90348G7"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.R5674","A2","392","7d175afa-d212-42cd-a434-9bed031c27c2A2"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.R4480","D6","317","7d175afa-d212-42cd-a434-9bed031c27c2D6"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.R5672","D10","372","7d175afa-d212-42cd-a434-9bed031c27c2D10"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.R5660","J7","359","7d175afa-d212-42cd-a434-9bed031c27c2J7"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.R5464","G6","370","7d175afa-d212-42cd-a434-9bed031c27c2G6"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.R5670","G9","394","7d175afa-d212-42cd-a434-9bed031c27c2G9"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.R5657","I10","327","7d175afa-d212-42cd-a434-9bed031c27c2I10"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.R6248","I3","396","7d175afa-d212-42cd-a434-9bed031c27c2I3"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.R5664","G7","395","7d175afa-d212-42cd-a434-9bed031c27c2G7"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.R5666","A3","334","7d175afa-d212-42cd-a434-9bed031c27c2A3"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.L6065","B10","369","7d175afa-d212-42cd-a434-9bed031c27c2B10"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.R5659","G8","386","7d175afa-d212-42cd-a434-9bed031c27c2G8"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.R6029","J3","303","7d175afa-d212-42cd-a434-9bed031c27c2J3"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.R5667","I6","350","7d175afa-d212-42cd-a434-9bed031c27c2I6"
"7d175afa-d212-42cd-a434-9bed031c27c2","2024-06-05T16:00:00.000+0000","NEON.MAM.D02.R5665","A10","301","7d175afa-d212-42cd-a434-9bed031c27c2A10"
"d1dc5740-6b2f-44a1-99a1-665e89607c39","2024-06-04T16:00:00.000+0000","NEON.MAM.D02.R5663","B5","392","d1dc5740-6b2f-44a1-99a1-665e89607c39B5"
"d1dc5740-6b2f-44a1-99a1-665e89607c39","2024-06-04T16:00:00.000+0000","NEON.MAM.D02.R5674","A2","318","d1dc5740-6b2f-44a1-99a1-665e89607c39A2"
"d1dc5740-6b2f-44a1-99a1-665e89607c39","2024-06-04T16:00:00.000+0000","NEON.MAM.D02.R4480","C6","380","d1dc5740-6b2f-44a1-99a1-665e89607c39C6"
"d1dc5740-6b2f-44a1-99a1-665e89607c39","2024-06-04T16:00:00.000+0000","NEON.MAM.D02.R5464","H6","313","d1dc5740-6b2f-44a1-99a1-665e89607c39H6"
"d1dc5740-6b2f-44a1-99a1-665e89607c39","2024-06-04T16:00:00.000+0000","NEON.MAM.D02.R5655","E5","350","d1dc5740-6b2f-44a1-99a1-665e89607c39E5"
"d1dc5740-6b2f-44a1-99a1-665e89607c39","2024-06-04T16:00:00.000+0000","NEON.MAM.D02.R5664","E6","355","d1dc5740-6b2f-44a1-99a1-665e89607c39E6"
"d1dc5740-6b2f-44a1-99a1-665e89607c39","2024-06-04T16:00:00.000+0000","NEON.MAM.D02.R5667","I6","378","d1dc5740-6b2f-44a1-99a1-665e89607c39I6"
"d1dc5740-6b2f-44a1-99a1-665e89607c39","2024-06-04T16:00:00.000+0000","NEON.MAM.D02.R6029","I4","324","d1dc5740-6b2f-44a1-99a1-665e89607c39I4"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6236","I8","74","05478162-27a1-4f2c-ad73-f16b8726d4f4I8"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6232","A9","54","05478162-27a1-4f2c-ad73-f16b8726d4f4A9"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6085","B6","26","05478162-27a1-4f2c-ad73-f16b8726d4f4B6"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R5689","G3","33","05478162-27a1-4f2c-ad73-f16b8726d4f4G3"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6237","I2","70","05478162-27a1-4f2c-ad73-f16b8726d4f4I2"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R5629","E4","14","05478162-27a1-4f2c-ad73-f16b8726d4f4E4"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6089","F3","78","05478162-27a1-4f2c-ad73-f16b8726d4f4F3"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R5691","J2","2","05478162-27a1-4f2c-ad73-f16b8726d4f4J2"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6231","A10","95","05478162-27a1-4f2c-ad73-f16b8726d4f4A10"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6230","E10","29","05478162-27a1-4f2c-ad73-f16b8726d4f4E10"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6234","C1","93","05478162-27a1-4f2c-ad73-f16b8726d4f4C1"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6079","J3","125","05478162-27a1-4f2c-ad73-f16b8726d4f4J3"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6233","B9","75","05478162-27a1-4f2c-ad73-f16b8726d4f4B9"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6091","F2","12","05478162-27a1-4f2c-ad73-f16b8726d4f4F2"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.L5687","F9","52","05478162-27a1-4f2c-ad73-f16b8726d4f4F9"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6146","E9","57","05478162-27a1-4f2c-ad73-f16b8726d4f4E9"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R5625","J6","49","05478162-27a1-4f2c-ad73-f16b8726d4f4J6"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6144","D9","63","05478162-27a1-4f2c-ad73-f16b8726d4f4D9"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6235","F10","38","05478162-27a1-4f2c-ad73-f16b8726d4f4F10"
"05478162-27a1-4f2c-ad73-f16b8726d4f4","2024-05-29T16:00:00.000+0000","NEON.MAM.D02.R6084","J10","44","05478162-27a1-4f2c-ad73-f16b8726d4f4J10"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.501614","G10","19","5c8c7359-0856-4caa-86a2-9ece13434e07G10"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.L5687","F8","72","5c8c7359-0856-4caa-86a2-9ece13434e07F8"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.L6062","F1","12","5c8c7359-0856-4caa-86a2-9ece13434e07F1"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R6084","J10","57","5c8c7359-0856-4caa-86a2-9ece13434e07J10"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R5689","G5","9","5c8c7359-0856-4caa-86a2-9ece13434e07G5"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R5691","J1","29","5c8c7359-0856-4caa-86a2-9ece13434e07J1"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R6144","D9","95","5c8c7359-0856-4caa-86a2-9ece13434e07D9"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R6146","E9","54","5c8c7359-0856-4caa-86a2-9ece13434e07E9"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R6089","D1","28","5c8c7359-0856-4caa-86a2-9ece13434e07D1"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.L6149","B8","49","5c8c7359-0856-4caa-86a2-9ece13434e07B8"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R5628","J7","16","5c8c7359-0856-4caa-86a2-9ece13434e07J7"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.L5627","I7","44","5c8c7359-0856-4caa-86a2-9ece13434e07I7"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.L5688","A1","61","5c8c7359-0856-4caa-86a2-9ece13434e07A1"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R6091","F2","21","5c8c7359-0856-4caa-86a2-9ece13434e07F2"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R5692","J9","149","5c8c7359-0856-4caa-86a2-9ece13434e07J9"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R5686","A3","63","5c8c7359-0856-4caa-86a2-9ece13434e07A3"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R5690","I4","124","5c8c7359-0856-4caa-86a2-9ece13434e07I4"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R6080","C4","89","5c8c7359-0856-4caa-86a2-9ece13434e07C4"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R5625","J6","68","5c8c7359-0856-4caa-86a2-9ece13434e07J6"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R6061","B3","96","5c8c7359-0856-4caa-86a2-9ece13434e07B3"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R5626","J5","133","5c8c7359-0856-4caa-86a2-9ece13434e07J5"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R6085","B4","85","5c8c7359-0856-4caa-86a2-9ece13434e07B4"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R6148","A8","15","5c8c7359-0856-4caa-86a2-9ece13434e07A8"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R5629","D3","53","5c8c7359-0856-4caa-86a2-9ece13434e07D3"
"5c8c7359-0856-4caa-86a2-9ece13434e07","2024-05-28T16:00:00.000+0000","NEON.MAM.D02.R6079","J2","76","5c8c7359-0856-4caa-86a2-9ece13434e07J2"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.R6096","D7","346","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cD7"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.R6209","I5","349","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cI5"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.R6133","D3","364","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cD3"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.R6207","F10","305","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cF10"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.R6094","I4","378","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cI4"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.R5495","I9","394","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cI9"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.R6210","I5","349","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cI5"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.R6211","F2","330","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cF2"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.L6092","B5","331","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cB5"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.R6132","B10","365","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cB10"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.R6208","C2","383","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cC2"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.R5437","D2","374","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cD2"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.R6131","I2","178","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cI2"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.R6097","A9","381","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cA9"
"04b5cd90-0909-4e07-8d48-bdbbee5d5f6c","2024-05-01T16:00:00.000+0000","NEON.MAM.D02.L6070","B8","334","04b5cd90-0909-4e07-8d48-bdbbee5d5f6cB8"
"f458164d-1f17-43da-bb50-38c7163ed3e1","2024-04-30T16:00:00.000+0000","NEON.MAM.D02.R6093","A6","360","f458164d-1f17-43da-bb50-38c7163ed3e1A6"
"f458164d-1f17-43da-bb50-38c7163ed3e1","2024-04-30T16:00:00.000+0000","NEON.MAM.D02.R5495","J8","365","f458164d-1f17-43da-bb50-38c7163ed3e1J8"
"f458164d-1f17-43da-bb50-38c7163ed3e1","2024-04-30T16:00:00.000+0000","NEON.MAM.D02.L6070","D6","389","f458164d-1f17-43da-bb50-38c7163ed3e1D6"
"f458164d-1f17-43da-bb50-38c7163ed3e1","2024-04-30T16:00:00.000+0000","NEON.MAM.D02.R6096","A8","334","f458164d-1f17-43da-bb50-38c7163ed3e1A8"
"f458164d-1f17-43da-bb50-38c7163ed3e1","2024-04-30T16:00:00.000+0000","NEON.MAM.D02.R6132","B10","396","f458164d-1f17-43da-bb50-38c7163ed3e1B10"
"f458164d-1f17-43da-bb50-38c7163ed3e1","2024-04-30T16:00:00.000+0000","NEON.MAM.D02.R6094","H4","332","f458164d-1f17-43da-bb50-38c7163ed3e1H4"
"f458164d-1f17-43da-bb50-38c7163ed3e1","2024-04-30T16:00:00.000+0000","NEON.MAM.D02.R6097","B8","350","f458164d-1f17-43da-bb50-38c7163ed3e1B8"
"f458164d-1f17-43da-bb50-38c7163ed3e1","2024-04-30T16:00:00.000+0000","NEON.MAM.D02.R5437","E1","326","f458164d-1f17-43da-bb50-38c7163ed3e1E1"
"f458164d-1f17-43da-bb50-38c7163ed3e1","2024-04-30T16:00:00.000+0000","NEON.MAM.D02.R6131","I2","312","f458164d-1f17-43da-bb50-38c7163ed3e1I2"
"f458164d-1f17-43da-bb50-38c7163ed3e1","2024-04-30T16:00:00.000+0000","NEON.MAM.D02.O008A120240430","A1","339","f458164d-1f17-43da-bb50-38c7163ed3e1A1"
"f458164d-1f17-43da-bb50-38c7163ed3e1","2024-04-30T16:00:00.000+0000","NEON.MAM.D02.L6092","B6","377","f458164d-1f17-43da-bb50-38c7163ed3e1B6"
"dfaf250a-7845-4e6b-81a9-a9502262b050","2024-04-11T16:00:00.000+0000","NEON.MAM.D02.R6098","A2","354","dfaf250a-7845-4e6b-81a9-a9502262b050A2"
"dfaf250a-7845-4e6b-81a9-a9502262b050","2024-04-11T16:00:00.000+0000","NEON.MAM.D02.R6029","J5","303","dfaf250a-7845-4e6b-81a9-a9502262b050J5"
"dfaf250a-7845-4e6b-81a9-a9502262b050","2024-04-11T16:00:00.000+0000","NEON.MAM.D02.R4480","B3","317","dfaf250a-7845-4e6b-81a9-a9502262b050B3"
"dfaf250a-7845-4e6b-81a9-a9502262b050","2024-04-11T16:00:00.000+0000","NEON.MAM.D02.R5464","H7","394","dfaf250a-7845-4e6b-81a9-a9502262b050H7"
"dfaf250a-7845-4e6b-81a9-a9502262b050","2024-04-11T16:00:00.000+0000","NEON.MAM.D02.R6099","I1","328","dfaf250a-7845-4e6b-81a9-a9502262b050I1"
"dab76599-6acc-41ee-8a15-5ac1bb0aff29","2024-04-10T16:00:00.000+0000","NEON.MAM.D02.R6098","C4","354","dab76599-6acc-41ee-8a15-5ac1bb0aff29C4"
"dab76599-6acc-41ee-8a15-5ac1bb0aff29","2024-04-10T16:00:00.000+0000","NEON.MAM.D02.R6099","I1","378","dab76599-6acc-41ee-8a15-5ac1bb0aff29I1"
"dab76599-6acc-41ee-8a15-5ac1bb0aff29","2024-04-10T16:00:00.000+0000","NEON.MAM.D02.R4480","A2","363","dab76599-6acc-41ee-8a15-5ac1bb0aff29A2"
